
, , , Appeal Index --------------, , N.A., 110, 185, 60, 0, 135, 0, 0, 0, 0, 0, 0, 0, 98, , , , 
, , ,   Totals, , E-A, 185, 135, 50, 0, 125, 0, 0, 0, 0, 0, 0, 0, 99, , , , 
, , , , , A-P, 130, 125, 60, 0, 195, 0, 0, 0, 0, 0, 0, 0, 102, , , , 
, , , , , L.A., 155, 115, 95, 0, 125, 0, 0, 0, 0, 0, 0, 0, 98, , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , , , , 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, Pricing and, , N.A.----------, Internet Price Avg., , 67, 80.8, 92.8, 93.6, 93.7, 87.2, 89.51, 0, 0, 0, 0, , , , , , 
, S/Q Trends, , , Wholesale Price Avg., , 48, 57, 62.8, 64.2, 65.6, 60.97, 62.9, 0, 0, 0, 0, , , , , , 
, , , , S/Q Rating Average, , 4, 5.2, 6, 6, 5.9, 5.6, 5.4, 0, 0, 0, 0, , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , E-A ----------, Internet Price Avg., , 72, 82.3, 88.2, 88.9, 90.7, 88.1, 90.3, 0, 0, 0, 0, , , , , , 
, , , , Wholesale Price Avg., , 53, 59, 61.4, 62.6, 64.4, 60.7, 63.1, 0, 0, 0, 0, , , , , , 
, , , , S/Q Rating Average, , 4, 5.3, 6, 6, 6, 5.7, 5.4, 0, 0, 0, 0, , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , A-P ----------, Internet Price Avg., , 67, 78.2, 84.5, 86.3, 87.8, 83.4, 86.6, 0, 0, 0, 0, , , , , , 
, , , , Wholesale Price Avg., , 48, 54.8, 57.2, 58.6, 60, 58.4, 59.6, 0, 0, 0, 0, , , , , , 
, , , , S/Q Rating Average, , 4, 5.3, 5.8, 5.8, 5.8, 5.3, 5.2, 0, 0, 0, 0, , , , , , 
, , , , , , , , , , , , , , , , , , , , , , 
, , , L.A.----------, Internet Price Avg., , 72, 82.7, 88.2, 88.9, 94.8, 94, 92.3, 0, 0, 0, 0, , , , , , 
, , , , Wholesale Price Avg., , 53, 59.2, 61, 62.2, 66.4, 65.9, 64.4, 0, 0, 0, 0, , , , , , 
, , , , S/Q Rating Average, , 4, 5.3, 5.9, 5.9, 5.8, 5, 5, 0, 0, 0, 0, , , , , , 
