default,student,balance,income
No,No,1104.203776672238,36398.69293542564
No,Yes,716.0247993048449,23840.428605770605
No,Yes,1063.6101252193891,16773.363274089425
No,No,329.8014084012565,26122.7894230859
No,No,1119.0227921717556,36839.32487030487
No,No,1674.724139561366,33248.63553084593
No,No,1178.5479873369945,33882.94487252046
No,Yes,429.64312824301504,21821.78577793154
No,Yes,341.7659521365165,21368.73751771793
Yes,Yes,3267.0483829041145,23299.065174779094
No,No,1601.6710431643862,47892.02264319429
No,No,1106.993095621129,38790.82981729761
Yes,No,1748.2319004825258,32191.104936968863
No,No,651.1606865493368,22681.583716265464
No,No,1092.973845443163,29309.69765845308
No,No,1468.7139547835482,24297.55969098372
No,No,527.6496746018765,25534.1371241408
No,No,923.3296559258494,14795.524270236634
No,No,1360.8901803888273,33387.07777234011
No,No,266.79981315519115,54177.271393009956
No,No,486.49606671873687,35461.68998466214
No,No,1340.3551335613558,40774.07134994192
No,No,771.6117752120107,43097.984620734154
No,Yes,837.5627336612232,21443.11087431815
No,No,637.2437581520763,31302.48314142386
No,Yes,1722.1227254984522,13673.33285019082
No,Yes,352.7692944840721,24828.40361684931
No,No,460.1605283243496,34058.89279539999
No,No,186.3878034526582,24938.15545955054
No,No,514.7721827097745,44985.43015023203
No,No,743.9992452907628,25733.648400580067
No,No,97.31972772578656,61973.73852845006
No,Yes,401.18166824747976,26274.124030086088
No,No,770.7486302058455,33281.26862455319
No,Yes,1095.5824323421518,37022.59491444999
Yes,Yes,2413.235661486503,7468.750643933419
No,No,1011.2723742878325,30637.781521402736
No,No,578.8967294702536,29164.528279246068
No,No,729.2514436030117,31688.632370073177
No,No,747.9495000003644,35761.23038548271
No,No,460.7682822856435,31394.22038463049
No,Yes,954.1225698628895,33257.01439514409
No,No,442.6461938726223,37853.734672679784
No,No,824.2481661408268,38339.894646399734
No,Yes,764.0936182492795,26686.420711109415
No,No,558.9623745109986,20615.99866457473
No,No,571.6018152996172,35519.6614261734
No,No,1129.8277669102556,35864.666759310436
No,No,1056.1486631873522,22256.925936786465
No,Yes,643.9365699682952,29651.99982342385
No,Yes,1319.916694738018,9188.1044265244
No,No,627.2819315621027,58697.08077376307
No,No,634.7129769831706,33124.71034874357
No,No,461.0985838629661,24945.482882310993
Yes,Yes,2248.792854690828,27774.09769470697
No,No,1745.6407606438113,39761.537138231826
No,No,383.9552161447408,53961.14197668432
No,No,511.8131203606457,51321.76215668243
No,Yes,1044.6296508681744,14141.170186805144
No,No,987.0945557606266,30799.540554439624
No,No,271.9479124756387,24403.456519793515
No,Yes,378.49696166339066,28645.086219947207
No,No,989.2838469504725,47650.057528240446
No,No,170.15155122208714,20334.146140969744
No,No,386.7790117064841,32867.954655477624
No,Yes,1460.186411789458,19026.947766297293
No,No,1178.723763063142,41944.399482528876
No,No,1806.7743365990596,37594.85457883598
Yes,No,2210.802720871008,45258.142234156345
Yes,Yes,4136.50580399318,20502.56075293293
No,No,499.97359714768146,32333.507531109433
No,No,409.00123937581094,37441.149744146096
No,No,894.6928515049867,30789.498304641227
No,No,190.9309816077536,36490.01536216348
No,Yes,660.9834605151045,32341.03895376512
No,No,742.4922433164895,54835.97279540812
No,Yes,1132.1245379937477,20031.684544591662
No,Yes,1219.633420200719,38482.73192945989
No,Yes,645.0785471839667,19933.95130946046
No,No,220.5926894475377,42189.26562284506
No,No,268.54948997339875,28556.03931917235
No,No,83.47047510534,23204.071397435415
No,Yes,505.6701468706514,32009.082070596847
No,Yes,223.76175408183778,23105.95148723011
No,No,445.99974323884214,46339.983334151264
No,Yes,1065.9405491647321,28714.098322432204
No,Yes,270.77892559859094,26327.798989197847
No,Yes,854.2219662241648,27308.09182680757
No,No,533.0001411785931,44386.4354329881
No,Yes,1026.1053781819194,29935.137027774897
No,Yes,1203.5058015110183,20618.291655165332
No,No,506.9662124175455,37729.34431845203
No,Yes,801.3836826502414,33954.307709945126
No,No,534.6607411819372,33952.90447294867
No,No,457.3363604067678,28559.073337239686
No,Yes,444.4467272578292,19100.315872765852
No,No,938.519276890248,41991.54304080206
Yes,Yes,1917.9833920679052,21767.02405744752
No,No,1472.7164023536086,37122.350395549845
No,No,205.53852814976543,30619.361101298324
No,No,1578.6029087277634,45239.45657701393
No,No,299.6557506399204,35002.16414253498
No,Yes,891.2464745452493,33447.184863632996
No,No,842.1499194944639,47415.44083348085
No,No,156.3440439493396,32618.55081035582
No,No,580.4846448687039,46833.4392748678
No,Yes,1973.5267437223376,21085.616194362792
No,No,51.9641650910491,36161.46976452199
Yes,Yes,3429.8077363989246,17992.047902051003
No,No,78.82169522099296,39435.551388401174
No,No,826.7394617205744,36512.96349315738
No,Yes,197.36341225295402,27049.39228854928
No,No,923.7842380109796,19898.72381591713
No,No,1429.237880894075,13606.441329410514
No,Yes,1410.2274547978277,15521.583620830572
No,No,1309.866085154095,38491.18648127236
No,Yes,643.8809158490562,28164.171758211633
No,Yes,1964.3444590663996,31355.35754514169
Yes,No,2444.649044390662,29454.888326808865
No,No,714.941911355631,35586.4201779814
No,No,488.867688812099,26489.73766253014
No,Yes,407.40394815874873,33021.77769666905
No,Yes,1347.602924100793,18484.555279212113
No,No,1352.7559624964417,45285.28536008707
No,No,489.04368322404406,30986.87829759508
No,No,1878.5574950847454,49252.45606769096
No,No,1058.0745608170419,35329.57663392723
No,No,708.7921148025757,35110.873689271815
No,Yes,1015.8076435461294,18171.439196867534
No,Yes,330.7071500261625,38619.1195073921
No,Yes,1336.900828971723,30385.71044243493
No,No,292.82653900411754,38619.56209551114
No,Yes,526.501882193429,25126.882349774518
No,Yes,755.6957346362557,18824.867933256934
Yes,No,2195.5881968773133,40232.71044960149
No,No,797.3762484897894,32832.97374534276
No,Yes,383.9118798282986,23852.642960766454
No,Yes,1018.5918517662443,29686.79367154858
No,No,1013.6572994962607,36344.52657628331
No,No,1506.3666611033,33681.5076616078
No,No,654.2036543606232,47856.482854186674
No,Yes,436.8155397225847,17717.907763070194
Yes,Yes,3099.360302865586,11865.862478021667
No,No,850.1838586499528,25540.022833806455
No,No,321.71745338262946,35020.418107652746
No,Yes,779.7090034528356,28311.850728025507
No,Yes,526.7262206884843,18241.202244256987
No,Yes,1881.8598547563556,49262.2676104881
No,Yes,1208.1477629710205,24725.126681112335
No,No,517.8161574012641,35017.81568406694
No,Yes,1623.972340801745,14422.558445153058
No,No,609.7259313523045,19072.012988509385
No,Yes,765.886383647753,10968.331747529168
No,No,355.29130179940654,47214.190019041984
No,Yes,423.3804198194918,31937.156656604395
Yes,Yes,2965.5025084217964,23439.831808555
No,No,1309.8460700711419,21350.883552162522
No,No,100.46205096918041,30724.749888600905
No,No,286.3801886654355,47714.381748525055
No,Yes,280.5033227067408,19920.91581512471
No,Yes,837.699072657353,17135.70053090342
No,Yes,569.4470329835676,20782.998403523612
No,No,1781.9348439519383,30571.390503924948
No,No,511.8277471528011,40880.86795904378
Yes,No,2307.2829243544566,11427.68794823976
No,No,624.3304586086764,35193.29110663876
Yes,No,2639.4902110978715,26531.857595763322
No,Yes,681.0516554465465,19701.20611713032
No,No,576.4457952453563,41044.59723330304
No,Yes,1547.9543110905768,14337.345856887574
No,No,1162.799997166317,35299.303118113385
No,No,197.04291450956936,38312.74454649719
No,No,710.9229571979045,39296.07350137932
No,No,470.93608978101713,40568.66783741549
No,Yes,533.5530642361964,27453.335082587735
No,No,708.325584989846,40692.658541312514
No,No,528.660147546285,24691.976691371172
No,Yes,918.8523717434599,33009.71579133995
No,Yes,329.44977339426697,15158.054190306577
No,No,152.75026565391255,37203.44489449318
No,No,1324.3560787915235,26691.08426780116
No,No,1466.8641516545097,16321.862679153448
No,No,1268.036691392999,27798.901489995034
No,No,684.5539875939148,32315.499435345504
No,Yes,595.7365139002566,33158.36183841773
No,No,395.6143616114266,51696.725713055435
No,No,334.66913944069864,32203.592907543953
No,No,624.8671002522158,19609.711793968192
No,Yes,1730.8189404484644,14307.154687946724
No,No,367.49977370602824,41218.69312742343
No,No,1444.0419731727336,40581.57255807826
No,No,161.47491177407622,27426.323818766246
No,No,795.611012739561,21757.720702176375
No,No,920.8992673996682,43422.747294398716
No,No,432.204846849978,21220.108167194085
No,No,258.044619162822,29056.878091630846
No,No,1206.0071834699659,38234.924354200266
No,No,688.5365069742672,13490.945515451374
Yes,Yes,3798.6257922591785,30123.437786652426
No,No,1457.354931799662,57302.81370228669
No,Yes,1758.3108302086011,24247.2217530538
No,No,36.968008644913816,33153.47389636338
No,Yes,448.7030870455188,23760.27804055829
No,No,229.80193770846915,35748.493887052995
No,No,77.73854126735864,26200.266049232858
No,Yes,776.4858071301636,15579.671390083618
No,Yes,1422.1895944332855,20978.235932965905
No,Yes,339.1932050098098,24525.213439057265
No,Yes,100.68732140746279,16461.126919743452
No,No,304.9455465707384,20033.91373110594
No,No,587.5287256727962,29095.798724256558
No,No,553.770805634432,20165.886138631617
No,No,672.1272905229922,40217.969451862475
No,Yes,1088.522726803203,-641.0547302962782
No,No,659.4769246826376,21818.66075807646
No,Yes,1477.6844701718858,33344.708635670926
No,No,287.61671456870545,31282.815061882175
No,No,535.39077671397,35339.29326271597
No,No,1016.7013778435787,32210.802919938098
No,No,822.6712684499925,27226.81679546956
Yes,Yes,2557.669408696997,31116.351697098697
No,Yes,358.75588949064803,19446.968690847567
No,No,1029.8158221610643,25215.18440212988
No,Yes,469.6429377731657,28047.333848607585
No,No,354.871972358635,14193.477652654798
No,Yes,1677.787790335103,21452.035353313488
No,No,653.7436989987257,28310.429173565226
No,No,812.3556266067882,30458.453508787985
No,No,417.73571978356506,28616.162304445905
No,No,438.63670518218834,37250.875717338466
No,No,149.5160343488837,44496.86220039963
No,No,765.1923922370602,38093.36924785648
No,No,262.035236392436,30130.863821323157
No,No,596.1334564571737,39814.33425207194
No,Yes,1476.5763682958968,28690.13908775396
No,Yes,128.41565923289545,25976.50106093102
Yes,Yes,4456.823022724769,30790.54926131477
No,No,348.4524956819678,10026.043535866149
No,No,609.7115308395004,33767.64397752239
No,No,811.6178535331084,36578.53443626703
No,No,338.18118246373257,18687.642883590357
No,No,451.92065413656593,35707.71218421698
No,No,1429.4277379554812,42649.50658539249
No,No,1138.988035721874,31261.252488186332
No,No,544.535976507313,40065.39382136026
No,No,665.7227455046794,43727.53328670647
No,Yes,889.9167024695395,32847.24640513853
No,Yes,1197.5110580860826,31585.077165988685
No,No,1049.3345691129016,47156.06766250685
No,No,1029.7773102076785,28504.524644507917
No,Yes,571.8646374571678,20719.073535218227
No,Yes,868.6119776380891,6135.878744322714
No,Yes,1591.700122118659,15993.823539878133
Yes,No,2578.48864858084,45684.490601191384
No,No,708.6492069903971,27451.434926718597
No,No,424.7409770955705,37475.88372851199
No,Yes,399.0289571854827,25135.086266197464
No,Yes,1242.550303784226,32134.803156003396
No,No,142.10427777896174,13296.177297017526
No,No,1042.8688957791765,37026.30094842741
No,No,1055.8641315895609,36863.673927668584
No,Yes,525.3277294334691,17445.41769152698
No,Yes,958.040000179661,30171.72747725789
No,No,559.0555750857908,19509.647034094418
No,No,188.1175841508048,44145.358472303924
No,No,989.3121807658764,11943.142403846188
No,Yes,1112.072354803112,17115.558202270622
No,Yes,560.7372416423436,22470.78440125407
Yes,No,2552.1911657938103,35676.5979446459
No,No,669.9675131074974,14819.162516310818
No,No,95.25107150923259,43929.09395584891
No,No,1374.2655773364406,41035.600250617324
No,No,1162.2138058602131,52533.13081424247
No,No,1258.8633906681446,40521.115994891356
No,Yes,330.98911567246233,18295.129926793325
No,Yes,939.2622769683059,15950.907908131838
No,No,661.335043734929,29294.084655599596
No,No,580.8492375087202,55308.15049704185
No,No,1624.3475202849727,33976.071644461575
No,Yes,812.4548308175536,24081.777246412592
No,Yes,576.9340873649614,33106.226414111756
No,No,476.83830342723627,21854.711739214763
No,No,256.4915652620435,38889.60281037568
No,No,727.8013168067286,38663.43000544056
Yes,No,1708.7406705723872,43073.574551117774
No,No,513.3212731937791,42022.93450300673
No,No,815.3383532057992,32913.088470706854
No,No,573.6639587727551,19668.871488447687
No,No,623.0684997226974,27851.199532752464
No,Yes,1438.3630122366087,29344.671775289047
No,No,253.33288393965643,52043.756268968136
No,Yes,189.49199348773604,14889.470717478736
No,No,1375.6877815325915,20612.279848115384
No,No,427.8964375129871,17760.96575801729
No,No,485.46902283230395,25829.500863063957
Yes,No,2914.543579793338,42975.611856380834
No,No,1157.138974989152,46661.91170316427
No,No,312.5414918762905,12713.430836417498
Yes,No,1441.8561116256683,21448.25479516277
No,Yes,1411.223923717004,13704.403909338324
No,No,9.225693493721279,24823.237120881666
No,No,748.0888301254233,31276.523116304823
No,Yes,318.51833302247763,20668.081279730814
No,Yes,746.4771465250491,27046.734566434727
Yes,No,2583.862835068698,14233.54329425002
No,No,1234.0354975785533,28294.789200743726
No,No,1350.464316596925,47164.00969509437
No,No,574.5814549080678,47545.11808423396
No,No,1354.7498282933536,50147.45732722705
No,No,359.1603131069956,37432.5373066447
No,Yes,889.1677636299675,18864.410640071146
No,No,1194.8333745703355,35248.623424948826
No,No,1169.5591878820464,58777.1847904853
No,No,168.51562667355373,28194.354288633454
No,No,2221.2092204965265,51828.366920290835
No,No,300.73606468630624,9132.097082680837
Yes,No,3256.3280575183144,39219.85361871494
No,No,1219.7094781099074,39972.65154371693
No,Yes,1377.5327782515621,26065.1023496253
No,No,324.8514538492348,37890.643258527336
No,No,443.14620643938065,38732.15491932788
Yes,Yes,2524.288406215606,27439.92233592315
Yes,Yes,2309.142443371043,21134.82289459031
No,No,587.3740000463727,30789.690706317942
No,Yes,658.4453286031937,13924.289215640802
No,No,561.5999967893432,40824.89041406112
No,No,1448.583429178177,46522.75857744767
No,No,1353.6921355960988,50943.84618175991
No,No,887.8879711720094,25289.19990285718
No,No,746.485872726578,16259.203013750477
No,No,582.0831490370248,37263.108297333536
Yes,Yes,3706.4322666069274,15360.617142391528
No,No,188.66288636633362,39217.68262972008
No,No,490.5633538870778,11446.551633193394
No,No,843.5656030484722,44372.09461771397
No,Yes,182.3323751626667,24522.962430474247
No,Yes,502.228040520082,10000.630628588458
Yes,No,2561.9582401160465,36540.82646032703
No,Yes,1550.3878235179443,24114.730424071855
No,Yes,498.79571120621006,27110.252466003396
No,Yes,486.0557155480516,29064.095219109797
No,No,190.13057075507305,9336.878903264536
No,No,465.9523281385132,28787.924417718074
No,No,1005.5377695069012,32609.699749669966
No,Yes,1061.5217350903629,21382.392671235204
No,Yes,583.8404754994293,20992.800470730974
No,Yes,356.1292635180474,30831.151590067442
No,No,575.9567360756254,16187.349320326903
No,No,565.920676803005,30585.16287238279
No,No,1178.2688818542026,31377.435783263893
No,No,793.0436791241003,32405.75936202734
No,No,715.6524500363001,23726.860115237287
Yes,No,1536.4704675091486,54917.46387950535
Yes,Yes,2294.977668536547,30300.12029374265
No,No,876.779354154662,55615.35409943589
No,Yes,1071.273347982982,27931.898634255067
No,Yes,729.5656961759398,28785.966469988558
No,No,321.00114541855703,33456.180566467876
No,No,1244.4962594999447,49130.83124674692
No,Yes,1296.5772520047005,27408.695942701786
No,Yes,776.8726593815388,22115.458075800623
No,No,794.8732506719182,51965.716502943964
No,No,1467.3701395736953,20471.82385746811
Yes,No,1637.2574829962825,26178.829944415236
No,No,39.36284126539964,61606.17924246237
No,No,392.4401702515929,40207.03458838606
No,Yes,774.9112666005286,5017.998691845748
No,No,256.02062825684044,43689.320177835994
No,No,810.5961332556572,23268.963935848835
No,Yes,492.5257042938256,19429.80022261183
No,No,830.9862654623856,59009.400351939315
No,Yes,505.3206709819363,35038.613572666676
No,No,436.4366631183529,53481.11535835361
No,No,826.2890080119689,27427.011252247932
No,No,1282.3906279151468,30588.934224051245
No,No,1036.2832162182838,35686.6562259189
No,Yes,780.0266417613005,29528.780607812725
No,Yes,126.35709680212892,21056.112103478365
No,Yes,513.0792014857847,36598.61242428377
No,No,388.9134876563711,38411.85726784856
No,Yes,1352.6516075303387,33886.51781194435
No,No,751.4269061193945,25700.103429878392
No,No,772.4937392343071,29311.21427706171
No,No,334.42082006993894,35956.741768549735
Yes,No,1681.8885771035298,28908.839491911804
No,No,768.5798825489052,43977.24399020207
No,No,316.64325236417824,44176.477117166505
No,No,337.3907986155001,31109.36920412562
No,No,853.4538705765826,40079.71180799909
No,No,305.91099518493945,53918.54086863099
No,Yes,471.91178006731695,30762.182131649282
No,No,244.34814148652882,40020.01455852749
No,No,1120.7244060070564,46453.16761604936
No,Yes,374.9968977840736,35215.741171059206
Yes,No,1870.4569824645298,48679.14286223012
No,No,932.4990835696584,32780.213962826114
No,Yes,292.1121176768428,29765.99499910348
No,No,1029.5438153989326,30519.395392858
No,Yes,2020.6586776346876,23068.891363363826
No,No,628.3488019248007,38292.41619854591
Yes,No,1817.5752659298666,19015.538176785965
No,No,945.3142603654555,37186.43140449747
No,No,410.80570030012666,26585.58624608544
Yes,No,2588.5038386005804,21638.897222718624
No,No,184.7980712105591,41449.14061709245
No,No,513.9353497270773,30892.138126276062
No,Yes,780.0405691967561,24989.90877797056
No,Yes,2766.363522151567,21795.376232866773
No,Yes,1366.9138433081996,19133.49127349795
No,No,1007.2343522698633,34675.70438480949
No,No,358.5050974478188,19877.51752804267
No,No,609.9225563034495,32537.60962611256
No,No,419.0706244060908,53307.33198285142
No,Yes,1179.800348419996,15053.664089870772
No,No,1506.1706471610278,47761.58300716195
Yes,Yes,3573.5094878381065,38057.58463104673
No,Yes,551.4963755541564,17951.4426924587
No,Yes,215.31388055589153,25743.26270839331
No,No,520.965957528919,20502.706298845394
No,Yes,1641.2048275921295,13304.406970008638
No,Yes,384.89854674756225,24620.19009054481
No,Yes,801.8977836714727,26314.261146661753
No,No,1016.4288363403624,27830.84930477838
No,No,467.418093225436,22190.06160340734
No,No,793.6347064319689,25660.72609117133
No,Yes,351.9483922659379,29687.653025319632
No,Yes,1893.4765644447912,29735.469768663243
No,No,553.1625508016461,39925.09061222558
No,Yes,931.8162860911572,20750.770629458926
No,Yes,132.74081205369404,15921.068119171587
No,No,256.70671950366204,46627.606590060415
No,No,1336.3763661596981,49911.679094724386
No,No,461.9553921453028,28250.923025936445
No,Yes,368.47851823070005,22337.695673986866
No,No,164.7155717347175,18829.491102393942
No,Yes,1869.2546048721133,27187.56178641342
No,No,1104.5810052170527,54257.862212419954
No,No,1053.7617678700435,42936.308178168976
Yes,No,1983.715759140701,55619.98199534136
No,No,514.3560980209719,29596.159005897083
No,No,181.6690081579258,20423.85159811977
No,No,698.5513235779099,48543.08002702377
No,No,2238.16273031343,35218.04490716004
No,No,709.5249739706342,24569.426953170925
No,No,1479.507623773239,52223.208407197206
No,No,188.9342669124937,27439.308209036033
No,No,352.10940330247786,22302.10124664553
No,No,1281.7702172387421,39516.10482587559
No,Yes,917.6574430624253,14337.763146620135
No,No,619.3412875906918,43723.50688996434
No,No,1465.6320686330685,21976.876880781972
Yes,Yes,1523.870095042203,25210.430242639486
No,Yes,936.2775749365721,25666.757618529882
No,No,40.18061729197234,36149.18337225861
No,No,676.1366870142077,20623.061861345894
No,Yes,1109.3001716573156,22088.280100633492
No,Yes,136.99622623650586,33065.11676536196
No,No,901.8360608878147,31479.832813583005
No,No,1511.2056377268605,21991.1965672387
No,No,675.1580879937528,29049.289008645395
No,No,275.8539237436045,20917.034716561302
No,Yes,58.24221234741185,8177.874387892005
No,No,914.927187251914,31735.590826470245
No,No,131.3783866359615,34500.10499341805
No,Yes,1257.1258309951422,28342.194543492322
Yes,No,2166.8739134428843,38173.6527148514
No,No,366.7238328777579,39646.474157096985
No,No,564.2853216698115,33089.29470016325
Yes,No,2249.267333450253,54774.99277102569
No,Yes,887.1744446061509,17559.49389922482
No,No,465.8052963414344,30328.887192489492
No,No,1367.5979814335835,50086.36077616582
No,No,487.3048131166805,29600.88806920013
No,Yes,414.5627414013701,22678.479059210767
No,No,1036.1483608004778,37541.84641918113
No,No,1443.719062947745,45174.611897113704
No,Yes,411.91659656717445,24444.02173665545
No,Yes,943.3328626688469,17263.791940777675
No,Yes,701.0171083282561,20579.462129688625
No,No,660.4904362283169,38900.06104902134
No,No,278.4195324398284,30548.899889265456
Yes,No,1092.889597713459,28826.99023118065
No,Yes,2238.3552409273047,16926.00155728943
No,Yes,403.5147453122945,31804.376206840745
No,Yes,1310.7001157739974,22598.957375733746
No,Yes,1615.0904400153654,22643.340379795576
No,No,781.7907741895871,40298.896747060804
No,Yes,1271.5577259348586,13913.479762801615
No,Yes,446.40588373150666,23743.90987640759
No,Yes,2154.4275522276316,33987.252082136394
No,Yes,1741.5133910017098,23003.165578915934
No,No,1565.3203685488375,35695.15616162685
No,No,235.37570037345623,35471.70843984466
No,No,965.7658073056849,44113.44371752832
No,No,396.4514199478968,35512.24931020961
Yes,No,1898.8715814645282,58185.84893662669
No,Yes,411.2567653195162,25068.934350330797
No,Yes,966.6766771221994,20399.73054540753
No,Yes,94.85206122099163,34033.62781608641
No,No,802.46948651851,31393.13862296284
No,No,238.0785908981188,27503.985511133225
No,No,1001.6104166437792,21615.72791041188
No,No,598.0371798901144,38287.5910592481
No,No,499.2371530358502,28925.396807677906
No,Yes,2317.2533885878943,18008.519377513247
Yes,No,2707.145907545411,27841.86878382539
No,No,173.6928571908608,29866.795406943842
No,No,512.5883615441085,41827.14721930327
No,Yes,1459.675731089164,26834.751117549673
No,Yes,1063.0524620098033,22438.21845686125
No,Yes,1403.8997874832462,27375.874386617394
No,Yes,758.9285173787055,22705.61567360211
No,No,1492.5209951811487,35565.666125049465
No,Yes,935.5873706237038,18781.418360575557
No,No,924.3134508997198,26922.960140320687
No,No,238.35837853848486,35013.475675130714
No,No,721.0331776048662,35035.902563447555
No,Yes,1470.7377739844599,30528.26578751535
No,Yes,1020.348921604404,26945.272299592336
No,No,745.5375355906821,28580.533215801985
No,No,966.5858885069011,20699.270926531415
No,Yes,931.6376926124403,29628.135782554575
No,No,648.9765876551243,36816.71100858596
No,Yes,1502.735885310784,30234.55959434978
No,No,614.4822291393928,38087.627959741745
No,No,224.00104815255185,51549.62523081355
Yes,No,1873.0282031249235,31336.20161821766
No,No,406.88838322601686,33914.082674733094
No,Yes,197.54012578947814,28983.295122844465
No,Yes,1264.2145327761784,29491.11062266508
Yes,No,2034.011591093996,36770.95955392599
No,Yes,1285.6985932870573,12312.339899168262
Yes,Yes,2036.029544083836,11074.240759315875
No,No,309.4620801594627,29640.506401033883
No,No,227.15929584412274,33718.150505560036
No,No,511.06545268541026,14820.149782795084
No,No,1417.895310077606,33201.90787733572
No,No,1004.1512278554109,40011.87118902724
No,Yes,1269.3696910041717,23035.601948418014
No,No,745.2030914107454,36451.26552865291
No,No,519.2690502271552,39378.17564457709
No,No,770.8138729509395,17487.31873514435
No,No,597.7518087662405,40025.81820889264
No,No,490.14222168663434,26164.662553531307
No,No,903.583142406708,31118.937575093347
No,No,553.3442622784137,26889.081505041475
No,No,829.6041420252811,44238.8641614807
No,No,90.78165579612822,21775.804373280913
No,No,779.4559019858551,47313.452682112074
No,No,550.5828962115294,57418.27719642015
No,No,1758.3372098954687,17988.799261244036
No,No,156.77805511694513,27639.466355040033
No,No,736.6945669608502,39624.477252166005
No,No,1235.940315142147,23565.50157967292
No,No,616.6848337796679,30781.25168090546
No,No,535.6495240549044,35258.772619191346
No,Yes,1479.5958668784258,18460.25289609036
No,No,986.6037498885266,34319.831387371894
No,No,1040.1845228600987,42987.362744277314
No,No,490.94797440395774,32716.848897038322
No,Yes,529.7019650019622,16179.419105303448
No,Yes,996.4236877115184,31604.2063997733
No,No,1304.639980583087,47390.34675548198
No,No,196.55380895920405,37185.796987868984
No,No,633.9917033728159,23682.0764972713
No,No,458.1589726534858,24722.72736313201
No,No,694.1241049344333,9815.655642879687
No,No,1155.8949424072964,27578.72524758647
No,No,336.90713703506333,44155.79444485567
No,No,1066.6974746751964,26660.316825539463
No,No,504.6219130252613,23940.673790948895
No,Yes,1737.062573074104,30610.19091598291
No,No,354.6992821254795,45012.79688627503
Yes,Yes,1550.6111615846487,19697.081851955743
No,No,218.19841738235445,38594.489674107004
No,No,789.8852878177722,24822.47935312571
No,Yes,1299.0898431164258,21051.57499892867
No,No,363.08331871716695,15298.89692187342
No,No,470.8499347957425,37101.02146072772
No,No,699.8556152188755,32470.86470236748
No,No,534.127700149055,26780.72675408447
No,No,434.87151190627935,32579.69966410657
No,No,1245.9526760295953,31349.49042587356
No,No,1548.5166253479433,25227.539412079357
No,No,1487.3144228883416,37485.507704669515
No,No,957.4194726724631,30520.508171335376
No,No,1051.3508398997164,32157.197330890736
No,Yes,374.0785726255555,13225.370441080317
No,No,651.4526642270647,32243.824205739078
No,No,743.9678560610573,31706.700331173302
No,Yes,1022.9845050296705,17670.701437890162
No,No,841.6325518980096,38815.43744504293
No,No,701.19290031467,12421.914783675402
No,No,949.5249527877586,28678.016228608194
No,No,814.5490368341246,36599.54427346776
No,No,813.1855997776584,54485.09119579856
No,No,384.5482324750497,19843.270650014547
No,No,249.64185652419565,34386.27462768401
No,No,855.5712741127902,38979.02793000147
No,Yes,585.4520060645563,23893.43549351578
No,No,400.1097930228129,21176.564076692288
No,Yes,1322.525653046601,20064.29180102469
No,Yes,788.208827496846,6358.4598875660795
No,No,1701.8409024829452,33538.659348320994
No,No,1021.5617376741524,19341.0726293356
No,No,364.278798563985,38056.60940960781
No,No,1111.585440365082,26965.776212517652
No,Yes,1101.131324739269,18217.396235499356
No,No,352.3894514922213,35165.50257603408
No,No,440.5816588255463,36102.56563623652
No,No,1075.3080757699836,42212.84301885559
No,No,123.5052149245453,30886.380832068855
No,No,75.19042558893095,32442.18535121854
No,No,779.869225685587,19636.75919221592
No,No,737.510849185591,47983.99423251863
No,No,831.4602075367048,24155.595429797253
No,No,739.0757827304515,40748.34698669547
No,No,940.9220641777736,40821.87292463823
No,No,1562.7817596636717,37499.02654727976
No,No,689.9389735618605,31126.096260735136
No,No,180.7868800157638,29872.642318110717
No,No,107.0091022501369,32859.236826599845
No,No,523.1411712557107,14461.114681480147
No,No,534.1028610029248,33239.009636986746
No,No,213.21202678164957,48357.5093966304
No,No,58.040626986652185,31241.485111277638
No,No,492.74057458213196,33172.5983323045
Yes,No,2027.1472890529485,23258.82460229376
No,No,913.625725563899,35356.87308842274
No,No,857.3476842987228,25720.308363803368
No,Yes,723.043133593556,29398.99551216476
No,No,522.4407383917098,44913.282628968904
No,No,980.0981213441661,47095.966254836545
No,No,238.5995550484614,19064.57162502446
Yes,No,2379.2340330432785,40727.10498985391
No,No,256.10847607979065,39969.899448872995
No,No,1043.1460669346868,29349.293917122566
No,No,278.82444003254733,45426.775277414934
No,Yes,903.4814448014324,26351.118152325296
No,No,1122.152422644619,47231.15841866487
No,Yes,175.3749210695114,14576.658672082202
No,Yes,369.33554185868826,18451.612736849038
No,Yes,391.72945055968387,24106.064824287165
No,Yes,669.6017499897407,31658.1337316812
No,No,823.1729088752669,38047.994556738035
Yes,No,2054.35858840259,24016.62018492499
No,No,437.35114620775795,51263.423118757484
No,No,1968.4682961534531,30552.928218863486
No,No,890.7556234034292,24336.654937409658
No,Yes,297.5352849354862,18024.31824343232
No,No,604.713678536451,20177.59454555178
No,No,184.0129813718031,11026.968903757588
No,No,523.3808948735747,32334.065778942724
No,No,494.8186042229002,17953.965123044796
No,No,762.1755812205228,36636.67697598083
No,No,1045.6081929567508,43342.826502432086
No,Yes,770.1599280508253,26086.340327924536
No,No,275.3993160918258,33939.876916339475
Yes,No,1697.04156720174,18091.442110508295
No,No,2141.779327481798,41960.493484671824
No,Yes,713.2682043585886,37075.947443567624
No,No,862.6344106983582,47582.690747746725
No,Yes,682.876968154235,14136.252951441833
No,Yes,920.0858348748039,22904.22825623241
No,No,797.0686862650554,30672.699852060978
No,No,216.52787697167471,29519.633942644585
No,No,531.2815456660154,33770.78038249238
